0.4124999999999999,1
0.8624999999999997,2
1.6125000000000012,3
2.025000000000002,4
2.062500000000002,5
2.6250000000000036,6
2.775000000000004,7
3.150000000000005,8
3.5250000000000057,9
4.012500000000006,10
4.237500000000004,11
4.987499999999997,12
5.174999999999995,13
5.324999999999994,14
5.69999999999999,15
5.887499999999989,16
6.299999999999985,17
7.012499999999978,18
7.124999999999977,19
7.499999999999973,20
7.724999999999971,21
8.099999999999968,22
8.249999999999966,23
8.474999999999964,24
8.624999999999963,25
8.96249999999996,26
9.374999999999956,27
10.01249999999995,28
10.162499999999948,29
10.799999999999942,30
10.98749999999994,31
11.212499999999938,32
11.362499999999937,33
11.624999999999934,34
12.07499999999993,35
12.299999999999928,36
12.524999999999926,37
12.599999999999925,38
13.08749999999992,39
13.349999999999918,40
13.499999999999917,41
13.762499999999914,42
14.549999999999907,43
14.812499999999904,44
15.1499999999999,45
15.374999999999899,46
15.787499999999895,47
15.824999999999894,48
16.012499999999893,49
16.349999999999905,50
16.72499999999992,52
17.54999999999995,53
17.737499999999958,54
17.77499999999996,55
18.29999999999998,56
18.487499999999986,57
18.674999999999994,58
19.012500000000006,59
19.462500000000023,60
19.762500000000035,61
19.91250000000004,62
20.212500000000052,63
20.587500000000066,64
20.625000000000068,65
21.150000000000087,66
21.22500000000009,67
21.637500000000106,68
21.862500000000114,69
22.23750000000013,70
22.53750000000014,71
23.10000000000016,72
23.212500000000166,73
23.250000000000167,74
23.662500000000183,76
24.1125000000002,78
24.37500000000021,79
24.487500000000214,80
24.862500000000228,81
25.012500000000234,82
25.46250000000025,83
26.21250000000028,84
26.287500000000282,85
26.7750000000003,86
26.925000000000306,87
27.30000000000032,88
27.52500000000033,89
27.712500000000336,90
28.61250000000037,91
28.762500000000376,92
28.91250000000038,93
29.287500000000396,94
29.812500000000416,95
29.850000000000417,96
30.18750000000043,97
30.637500000000447,98
30.71250000000045,99
31.050000000000463,101
31.76250000000049,102
31.912500000000495,103
32.0625000000005,104
32.40000000000051,105
32.550000000000516,106
33.11250000000054,107
33.41250000000055,108
33.48750000000055,109
33.862500000000566,110
33.90000000000057,111
34.50000000000059,112
34.53750000000059,113
35.28750000000062,114
35.47500000000063,115
35.662500000000634,116
36.41250000000066,117
36.86250000000068,118
37.08750000000069,119
37.3875000000007,120
37.61250000000071,121
38.02500000000072,122
38.21250000000073,123
38.77500000000075,124
39.22500000000077,125
39.33750000000077,126
39.48750000000078,127
40.200000000000806,128
40.462500000000816,129
41.10000000000084,130
41.512500000000855,131
41.70000000000086,132
42.22500000000088,133
42.262500000000884,134
42.562500000000895,135
42.90000000000091,136
43.050000000000914,137
43.23750000000092,138
44.25000000000096,140
44.437500000000966,141
44.962500000000986,142
45.11250000000099,143
45.337500000001,144
45.56250000000101,145
46.08750000000103,146
46.762500000001054,147
46.95000000000106,148
47.47500000000108,149
47.587500000001086,150
47.9250000000011,151
48.15000000000111,152
48.78750000000113,153
49.01250000000114,154
49.27500000000115,155
49.53750000000116,156
49.80000000000117,157
50.06250000000118,158
50.737500000001205,159
50.92500000000121,160
51.262500000001225,161
51.33750000000123,162
51.75000000000124,163
52.050000000001255,164
52.350000000001266,165
52.42500000000127,166
52.875000000001286,167
53.02500000000129,168
53.2875000000013,169
53.662500000001316,170
54.187500000001336,171
54.412500000001344,172
54.48750000000135,173
54.78750000000136,174
55.38750000000138,175
55.8000000000014,176
56.47500000000142,177
56.70000000000143,178
57.00000000000144,179
57.037500000001444,180
57.26250000000145,181
57.825000000001474,182
57.97500000000148,183
58.687500000001506,184
59.02500000000152,185
59.25000000000153,186
59.58750000000154,187
60.15000000000156,188
60.33750000000157,189
60.86250000000159,190
61.0875000000016,191
61.38750000000161,192
62.02500000000163,193
63.33750000000168,194
63.48750000000169,195
63.7125000000017,196
64.27500000000167,197
64.61250000000162,198
66.18750000000138,199
67.80000000000113,200
