time,dist
0.0,0.0
1.0E-16,1.000000753927968E-12
1.009999999999998E-14,1.0100778886535651E-10
2.0099999999999998E-14,2.010312428777026E-10
3.010000000000008E-14,3.0107096642277974E-10
4.0100000000000165E-14,4.0112758804108117E-10
5.010000000000025E-14,5.012017622968306E-10
6.010000000000013E-14,6.012941709477129E-10
7.009999999999958E-14,7.014055241688026E-10
8.009999999999904E-14,8.015365618393554E-10
9.009999999999849E-14,9.01688054890687E-10
1.0009999999999794E-13,1.0018608067189794E-9
1.1009999999999739E-13,1.1020556546671057E-9
1.2009999999999686E-13,1.2022734715798852E-9
1.300999999999963E-13,1.3025151674358257E-9
1.4009999999999576E-13,1.4027816910547497E-9
1.5009999999999522E-13,1.503074031892936E-9
1.6009999999999467E-13,1.6033932219239794E-9
1.7009999999999412E-13,1.7037403376118899E-9
1.8009999999999357E-13,1.8041165019802084E-9
1.9009999999999303E-13,1.904522886780189E-9
2.0009999999999248E-13,2.004960714767044E-9
2.1009999999999193E-13,2.105431262081973E-9
2.2009999999999138E-13,2.2059358607539206E-9
2.300999999999915E-13,2.306475901315792E-9
2.400999999999935E-13,2.407052835550501E-9
2.5009999999999547E-13,2.5076681793636885E-9
2.6009999999999745E-13,2.6083235157939176E-9
2.700999999999994E-13,2.7090204981630366E-9
2.801000000000014E-13,2.8097608533704048E-9
2.901000000000034E-13,2.910546385341091E-9
3.0010000000000536E-13,3.0113789786290093E-9
3.1010000000000733E-13,3.1122606021822877E-9
3.201000000000093E-13,3.2131933132741478E-9
3.301000000000113E-13,3.3141792616048175E-9
3.4010000000001326E-13,3.4152206935771257E-9
3.5010000000001524E-13,3.5163199567529335E-9
3.601000000000172E-13,3.6174795044890063E-9
3.701000000000192E-13,3.7187019007592374E-9
3.8010000000002117E-13,3.819989825159771E-9
3.9010000000002315E-13,3.921346078102519E-9
4.001000000000251E-13,4.0227735861927406E-9
4.101000000000271E-13,4.124275407788584E-9
4.201000000000291E-13,4.225854738742459E-9
4.3010000000003105E-13,4.327514918312676E-9
4.4010000000003303E-13,4.429259435241676E-9
4.50100000000035E-13,4.531091933986512E-9
4.601000000000343E-13,4.633016221090522E-9
4.701000000000312E-13,4.735036271676413E-9
4.801000000000281E-13,4.837156236038498E-9
4.90100000000025E-13,4.9393804463124264E-9
5.00100000000022E-13,5.041713423183046E-9
5.101000000000189E-13,5.144159882599743E-9
5.201000000000158E-13,5.246724742453143E-9
5.301000000000128E-13,5.349413129158637E-9
5.401000000000097E-13,5.4522303840899465E-9
5.501000000000066E-13,5.555182069792411E-9
5.601000000000035E-13,5.65827397589441E-9
5.701000000000005E-13,5.7615121246242476E-9
5.800999999999974E-13,5.8649027758292626E-9
5.900999999999943E-13,5.96845243137547E-9
6.000999999999913E-13,6.072167838793984E-9
6.100999999999882E-13,6.176055994018514E-9
6.200999999999851E-13,6.280124143039891E-9
6.30099999999982E-13,6.384379782289099E-9
6.40099999999979E-13,6.488830657523318E-9
6.500999999999759E-13,6.593484760979351E-9
6.600999999999728E-13,6.698350326523191E-9
6.700999999999698E-13,6.8034358224966935E-9
6.800999999999667E-13,6.908749941935876E-9
6.900999999999636E-13,7.01430158979762E-9
7.000999999999605E-13,7.120099866798763E-9
7.100999999999575E-13,7.226154049449164E-9
7.200999999999544E-13,7.33247356580254E-9
7.300999999999513E-13,7.439067966436041E-9
7.400999999999482E-13,7.545946890124643E-9
7.500999999999452E-13,7.653120023655355E-9
7.600999999999421E-13,7.760597055190777E-9
7.70099999999939E-13,7.868387620585034E-9
7.80099999999936E-13,7.976501242037194E-9
7.900999999999329E-13,8.084947258479789E-9
8.000999999999298E-13,8.193734747125234E-9
8.100999999999267E-13,8.302872435626594E-9
8.200999999999237E-13,8.412368604394822E-9
8.300999999999206E-13,8.522230978726611E-9
8.400999999999175E-13,8.632466610535004E-9
8.500999999999145E-13,8.743081749690542E-9
8.600999999999114E-13,8.854081705232821E-9
8.700999999999083E-13,8.965470697037566E-9
8.800999999999052E-13,9.077251698922314E-9
8.900999999999022E-13,9.189426274635267E-9
9.000999999998991E-13,9.301994408720281E-9
9.100999999998961E-13,9.41495433484823E-9
9.20099999999893E-13,9.528302364878055E-9
9.3009999999989E-13,9.642032722586377E-9
9.40099999999887E-13,9.756137386692016E-9
9.500999999998838E-13,9.87060594844253E-9
9.600999999998808E-13,9.985425489560368E-9
9.700999999998777E-13,1.0100580486696526E-8
9.800999999998746E-13,1.0216052748655697E-8
9.900999999998716E-13,1.0331821392490651E-8
1.0000999999998685E-12,1.044786286394795E-8
1.0100999999998654E-12,1.0564151006820306E-8
1.0200999999998623E-12,1.0680657184307356E-8
1.0300999999998593E-12,1.0797350453710692E-8
1.0400999999998562E-12,1.0914197793625608E-8
1.0500999999998531E-12,1.1031164380478317E-8
1.06009999999985E-12,1.1148213908833623E-8
1.070099999999847E-12,1.1265308947628217E-8
1.080099999999844E-12,1.1382411322556593E-8
1.0900999999998408E-12,1.1499482513365726E-8
1.1000999999998378E-12,1.1616484053990881E-8
1.1100999999998347E-12,1.1733377923398123E-8
1.1200999999998316E-12,1.1850126915576826E-8
1.1300999999998285E-12,1.1966694978421206E-8
1.1400999999998255E-12,1.2083047513061954E-8
1.1500999999998224E-12,1.2199151627379603E-8
1.1600999999998193E-12,1.2314976339800226E-8
1.1700999999998163E-12,1.2430492731842158E-8
1.1800999999998132E-12,1.2545674050054087E-8
1.1900999999998101E-12,1.2660495759864564E-8
1.200099999999807E-12,1.2774935555369691E-8
1.210099999999804E-12,1.2888973330171713E-8
1.220099999999801E-12,1.3002591115002182E-8
1.2300999999997978E-12,1.311577298818029E-8
1.2400999999997948E-12,1.3228504964886223E-8
1.2500999999997917E-12,1.3340774870931754E-8
1.2600999999997886E-12,1.3452572206223992E-8
1.2700999999997855E-12,1.3563888002501443E-8
1.2800999999997825E-12,1.3674714679288526E-8
1.2900999999997794E-12,1.3785045901314255E-8
1.3000999999997763E-12,1.3894876440018475E-8
1.3100999999997733E-12,1.4004202041148726E-8
1.3200999999997702E-12,1.4113019299962729E-8
1.3300999999997671E-12,1.4221325545040203E-8
1.340099999999764E-12,1.4329118731402099E-8
1.350099999999761E-12,1.4436397343256907E-8
1.3600999999997579E-12,1.4543160306501467E-8
1.3700999999997548E-12,1.4649406910900225E-8
1.3800999999997518E-12,1.475513674173919E-8
1.3900999999997487E-12,1.486034962068409E-8
1.4000999999997456E-12,1.496504555548638E-8
1.4100999999997425E-12,1.5069224698183026E-8
1.4200999999997395E-12,1.5172887311448006E-8
1.4300999999997364E-12,1.527603374271216E-8
1.4400999999997333E-12,1.5378664405785874E-8
1.4500999999997302E-12,1.548077976965738E-8
1.4600999999997272E-12,1.5582380354266774E-8
1.4700999999997241E-12,1.5683466733037614E-8
1.480099999999721E-12,1.5784039542031494E-8
1.490099999999718E-12,1.5884099495596288E-8
1.5000999999997149E-12,1.5983647408451694E-8
1.5100999999997118E-12,1.6082684224132552E-8
1.5200999999997087E-12,1.6181211049782263E-8
1.5300999999997057E-12,1.6279229197237256E-8
1.5400999999997026E-12,1.6376740230400034E-8
1.5500999999996995E-12,1.6473746018791662E-8
1.5600999999996965E-12,1.657024879723549E-8
1.5700999999996934E-12,1.666625123146697E-8
1.5800999999996903E-12,1.6761756489418353E-8
1.5900999999996872E-12,1.6856768317868068E-8
1.6000999999996842E-12,1.6951291123887566E-8
1.610099999999681E-12,1.70453300605064E-8
1.620099999999678E-12,1.7138891115710197E-8
1.630099999999675E-12,1.7231981203767423E-8
1.6400999999996719E-12,1.732460825758176E-8
1.6500999999996688E-12,1.7416781320593248E-8
1.6600999999996657E-12,1.7508510636457834E-8
1.6700999999996627E-12,1.7599807734496583E-8
1.6800999999996596E-12,1.769068550872787E-8
1.6900999999996565E-12,1.778115828803755E-8
1.7000999999996535E-12,1.787124189496488E-8
1.7100999999996504E-12,1.79609536904853E-8
1.7200999999996473E-12,1.8050312602188515E-8
1.7300999999996442E-12,1.813933913338545E-8
1.7400999999996412E-12,1.8228055350918915E-8
1.750099999999638E-12,1.831648484983891E-8
1.760099999999635E-12,1.8404652693595434E-8
1.770099999999632E-12,1.849258532901838E-8
1.7800999999996289E-12,1.858031047613189E-8
1.7900999999996258E-12,1.86678569935737E-8
1.8000999999996227E-12,1.8755254721338916E-8
1.8100999999996197E-12,1.8842534303335488E-8
