time,dist
0.0,0.0
1.0E-16,9.99998807184661E-13
1.009999999999998E-14,1.0098767974863288E-10
2.0099999999999998E-14,2.0095059931569424E-10
3.010000000000008E-14,3.0088783024639935E-10
4.0100000000000165E-14,4.007984103194267E-10
5.010000000000025E-14,5.006813410643206E-10
6.010000000000013E-14,6.00535586432759E-10
7.009999999999958E-14,7.003600714264006E-10
8.009999999999904E-14,8.001536806815908E-10
9.009999999999849E-14,8.999152570119193E-10
1.0009999999999794E-13,9.996435999080922E-10
1.1009999999999739E-13,1.099337463994977E-9
1.2009999999999686E-13,1.1989955574450632E-9
1.300999999999963E-13,1.2986165403492424E-9
1.4009999999999576E-13,1.3981990230477699E-9
1.5009999999999522E-13,1.4977415644201E-9
1.6009999999999467E-13,1.5972426701330667E-9
1.7009999999999412E-13,1.696700790855357E-9
1.8009999999999357E-13,1.7961143204342669E-9
1.9009999999999303E-13,1.8954815940392995E-9
2.0009999999999248E-13,1.9948008862787045E-9
2.1009999999999193E-13,2.094070409289665E-9
2.2009999999999138E-13,2.1932883108056885E-9
2.300999999999915E-13,2.2924526722123537E-9
2.400999999999935E-13,2.3915615065899606E-9
2.5009999999999547E-13,2.4906127567570597E-9
2.6009999999999745E-13,2.589604293319457E-9
2.700999999999994E-13,2.6885339127368936E-9
2.801000000000014E-13,2.787399335416616E-9
2.901000000000034E-13,2.886198203847828E-9
3.0010000000000536E-13,2.984928080791582E-9
3.1010000000000733E-13,3.083586447541847E-9
3.201000000000093E-13,3.182170702276192E-9
3.301000000000113E-13,3.2806781585209303E-9
3.4010000000001326E-13,3.3791060437488537E-9
3.5010000000001524E-13,3.4774514981416013E-9
3.601000000000172E-13,3.5757115735425797E-9
3.701000000000192E-13,3.6738832326376067E-9
3.8010000000002117E-13,3.771963348399925E-9
3.9010000000002315E-13,3.869948703840358E-9
4.001000000000251E-13,3.9678359921106146E-9
4.101000000000271E-13,4.0656218170116675E-9
4.201000000000291E-13,4.1633026939650965E-9
4.3010000000003105E-13,4.260875051511614E-9
4.4010000000003303E-13,4.358335233406166E-9
4.50100000000035E-13,4.4556795013865465E-9
4.601000000000343E-13,4.552904038702864E-9
4.701000000000312E-13,4.650004954499147E-9
4.801000000000281E-13,4.746978289148519E-9
4.90100000000025E-13,4.843820020653809E-9
5.00100000000022E-13,4.940526072232491E-9
5.101000000000189E-13,5.0370923212118635E-9
5.201000000000158E-13,5.133514609377718E-9
5.301000000000128E-13,5.229788754920479E-9
5.401000000000097E-13,5.325910566135669E-9
5.501000000000066E-13,5.421875857043844E-9
5.601000000000035E-13,5.5176804651022E-9
5.701000000000005E-13,5.613320271181491E-9
5.800999999999974E-13,5.708791221993538E-9
5.900999999999943E-13,5.804089355149308E-9
6.000999999999913E-13,5.899210827022949E-9
6.100999999999882E-13,5.994151943599699E-9
6.200999999999851E-13,6.088909194461058E-9
6.30099999999982E-13,6.183479290053833E-9
6.40099999999979E-13,6.2778592023511995E-9
6.500999999999759E-13,6.372046208989042E-9
6.600999999999728E-13,6.4660379409057E-9
6.700999999999698E-13,6.559832433464406E-9
6.800999999999667E-13,6.6534281809614366E-9
6.900999999999636E-13,6.746824194336557E-9
7.000999999999605E-13,6.840020061813178E-9
7.100999999999575E-13,6.933016012066258E-9
7.200999999999544E-13,7.025812979397582E-9
7.300999999999513E-13,7.118412670246149E-9
7.400999999999482E-13,7.210817630215487E-9
7.500999999999452E-13,7.3030313106188204E-9
7.600999999999421E-13,7.3950581333872765E-9
7.70099999999939E-13,7.486903553011466E-9
7.80099999999936E-13,7.578574114024936E-9
7.900999999999329E-13,7.670077502403587E-9
8.000999999999298E-13,7.761422589136794E-9
8.100999999999267E-13,7.852619464154167E-9
8.200999999999237E-13,7.943679458769777E-9
8.300999999999206E-13,8.034615154849385E-9
8.400999999999175E-13,8.125440379022274E-9
8.500999999999145E-13,8.216170180442253E-9
8.600999999999114E-13,8.306820790900471E-9
8.700999999999083E-13,8.397409566442744E-9
8.800999999999052E-13,8.487954910086783E-9
8.900999999999022E-13,8.578476175752486E-9
9.000999999998991E-13,8.66899355406587E-9
9.100999999998961E-13,8.759527941271507E-9
9.20099999999893E-13,8.85010079307558E-9
9.3009999999989E-13,8.940733965776939E-9
9.40099999999887E-13,9.03144954751078E-9
9.500999999998838E-13,9.122269682818682E-9
9.600999999998808E-13,9.213216394012705E-9
9.700999999998777E-13,9.304311402930653E-9
9.800999999998746E-13,9.39557595665246E-9
9.900999999998716E-13,9.48703066059488E-9
1.0000999999998685E-12,9.578695322104542E-9
1.0100999999998654E-12,9.670588807248351E-9
1.0200999999998623E-12,9.762728913024171E-9
1.0300999999998593E-12,9.855132256640227E-9
1.0400999999998562E-12,9.94781418294865E-9
1.0500999999998531E-12,1.0040788690519897E-8
1.06009999999985E-12,1.0134068376324592E-8
1.070099999999847E-12,1.0227664398462818E-8
1.080099999999844E-12,1.0321586455993198E-8
1.0900999999998408E-12,1.0415842784560852E-8
1.1000999999998378E-12,1.0510440166269167E-8
1.1100999999998347E-12,1.06053839520791E-8
