time,dist
0.0,0.0
1.0E-16,9.99997923752985E-13
1.009999999999998E-14,1.0097854925851852E-10
2.0099999999999998E-14,2.009139604780712E-10
3.010000000000008E-14,3.0080457301535036E-10
4.0100000000000165E-14,4.0064866143373963E-10
5.010000000000025E-14,5.004444305362894E-10
6.010000000000013E-14,6.00190012335723E-10
7.009999999999958E-14,6.998834628738238E-10
8.009999999999904E-14,7.995227588928397E-10
9.009999999999849E-14,8.991057943415201E-10
1.0009999999999794E-13,9.98630376705216E-10
1.1009999999999739E-13,1.0980942231587299E-9
1.2009999999999686E-13,1.1974949565231861E-9
1.300999999999963E-13,1.2968301010203988E-9
1.4009999999999576E-13,1.396097077809896E-9
1.5009999999999522E-13,1.495293200298703E-9
1.6009999999999467E-13,1.5944156692052431E-9
1.7009999999999412E-13,1.6934615673678358E-9
1.8009999999999357E-13,1.792427854278774E-9
1.9009999999999303E-13,1.8913113603277492E-9
2.0009999999999248E-13,1.9901087807366385E-9
2.1009999999999193E-13,2.088816669164134E-9
2.2009999999999138E-13,2.187431430961611E-9
2.300999999999915E-13,2.2859493160561784E-9
2.400999999999935E-13,2.3843664114364273E-9
2.5009999999999547E-13,2.4826786332128355E-9
2.6009999999999745E-13,2.5808817182287318E-9
2.700999999999994E-13,2.6789712151853133E-9
2.801000000000014E-13,2.7769424752516586E-9
2.901000000000034E-13,2.8747906421216634E-9
3.0010000000000536E-13,2.972510641479121E-9
3.1010000000000733E-13,3.0700971698306765E-9
3.201000000000093E-13,3.1675446826591935E-9
3.301000000000113E-13,3.2648473818478357E-9
3.4010000000001326E-13,3.3619992023229638E-9
3.5010000000001524E-13,3.45899379785639E-9
3.601000000000172E-13,3.555824525964374E-9
3.701000000000192E-13,3.652484431835588E-9
3.8010000000002117E-13,3.748966231212482E-9
3.9010000000002315E-13,3.845262292144501E-9
4.001000000000251E-13,3.94136461552744E-9
4.101000000000271E-13,4.037264814331498E-9
4.201000000000291E-13,4.132954091414518E-9
4.3010000000003105E-13,4.228423215806307E-9
4.4010000000003303E-13,4.3236624973401E-9
4.50100000000035E-13,4.418661759497924E-9
4.601000000000343E-13,4.5134103103224255E-9
4.701000000000312E-13,4.6078969112342865E-9
4.801000000000281E-13,4.702109743581934E-9
4.90100000000025E-13,4.7960363727342654E-9
5.00100000000022E-13,4.8896637095084426E-9
5.101000000000189E-13,4.982977968707024E-9
5.201000000000158E-13,5.0759646245221065E-9
5.301000000000128E-13,5.168608362536722E-9
5.401000000000097E-13,5.2608930280352046E-9
5.501000000000066E-13,5.352801570308492E-9
5.601000000000035E-13,5.444315982610303E-9
5.701000000000005E-13,5.535417237400303E-9
5.800999999999974E-13,5.626085216470738E-9
5.900999999999943E-13,5.716298635529392E-9
6.000999999999913E-13,5.806034962776459E-9
6.100999999999882E-13,5.895270330984413E-9
6.200999999999851E-13,5.983979442552491E-9
6.30099999999982E-13,6.0721354669827805E-9
6.40099999999979E-13,6.159709930190297E-9
6.500999999999759E-13,6.246672595042287E-9
6.600999999999728E-13,6.332991332499783E-9
6.700999999999698E-13,6.418631982726657E-9
6.800999999999667E-13,6.503558205542001E-9
6.900999999999636E-13,6.587731319608009E-9
7.000999999999605E-13,6.671110129799288E-9
7.100999999999575E-13,6.75365074227975E-9
7.200999999999544E-13,6.8353063669358585E-9
7.300999999999513E-13,6.916027106995317E-9
7.400999999999482E-13,6.995759735911055E-9
7.500999999999452E-13,7.0744474619278565E-9
7.600999999999421E-13,7.152029681204942E-9
7.70099999999939E-13,7.2284417209576346E-9
7.80099999999936E-13,7.3036145748499325E-9
7.900999999999329E-13,7.377474633843472E-9
8.000999999999298E-13,7.4499434169418855E-9
8.100999999999267E-13,7.52093730779161E-9
8.200999999999237E-13,7.590367304984344E-9
8.300999999999206E-13,7.658138796177282E-9
8.400999999999175E-13,7.724151368863796E-9
8.500999999999145E-13,7.788298673818381E-9
8.600999999999114E-13,7.850468360922503E-9
8.700999999999083E-13,7.91054211124185E-9
8.800999999999052E-13,7.968395793832891E-9
8.900999999999022E-13,8.023899780755495E-9
9.000999999998991E-13,8.076919459086975E-9
9.100999999998961E-13,8.127315984428779E-9
9.20099999999893E-13,8.174947326754464E-9
9.3009999999989E-13,8.219669667435483E-9
9.40099999999887E-13,8.261339218349952E-9
9.500999999998838E-13,8.29981455581736E-9
9.600999999998808E-13,8.334959606562934E-9
9.700999999998777E-13,8.366647519274445E-9
9.800999999998746E-13,8.394765872778464E-9
9.900999999998716E-13,8.419224184485314E-9
1.0000999999998685E-12,8.439965965150329E-9
1.0100999999998654E-12,8.45699103934272E-9
1.0200999999998623E-12,8.47040415812056E-9
1.0300999999998593E-12,8.480538205279985E-9
1.0400999999998562E-12,8.488276899343907E-9
1.0500999999998531E-12,8.495517565866675E-9
1.06009999999985E-12,8.504489239835872E-9
1.070099999999847E-12,8.516466849511749E-9
1.080099999999844E-12,8.531958032960786E-9
