time,dist
0.0,0.0
1.0E-16,1.9999979591442325E-12
1.009999999999998E-14,2.0197864349332114E-10
2.0099999999999998E-14,4.0191322228371243E-10
3.010000000000008E-14,6.018002705544292E-10
4.0100000000000165E-14,8.016360354181555E-10
5.010000000000025E-14,1.0014164484226257E-9
6.010000000000013E-14,1.2011370963267276E-9
7.009999999999958E-14,1.400793188758802E-9
8.009999999999904E-14,1.6003795223557365E-9
9.009999999999849E-14,1.7998904409234497E-9
1.0009999999999794E-13,1.999319791080729E-9
1.1009999999999739E-13,2.198660872759129E-9
1.2009999999999686E-13,2.3979063838336265E-9
1.300999999999963E-13,2.5970483580183436E-9
1.4009999999999576E-13,2.796078095017773E-9
1.5009999999999522E-13,2.994986081742804E-9
1.6009999999999467E-13,3.1937619031606233E-9
1.7009999999999412E-13,3.3923941410835937E-9
1.8009999999999357E-13,3.5908702588597005E-9
1.9009999999999303E-13,3.78917646951196E-9
2.0009999999999248E-13,3.987297584356836E-9
2.1009999999999193E-13,4.185216838492781E-9
2.2009999999999138E-13,4.3829156887417615E-9
2.300999999999915E-13,4.580373578624955E-9
2.400999999999935E-13,4.77756766367304E-9
2.5009999999999547E-13,4.974472488753163E-9
2.6009999999999745E-13,5.1710596070234214E-9
2.700999999999994E-13,5.3672971274674775E-9
2.801000000000014E-13,5.563149174518441E-9
2.901000000000034E-13,5.758575238812219E-9
3.0010000000000536E-13,5.953529392264161E-9
3.1010000000000733E-13,6.1479593329887645E-9
3.201000000000093E-13,6.3418052154484315E-9
3.301000000000113E-13,6.5349982077979074E-9
3.4010000000001326E-13,6.7274587006135375E-9
3.5010000000001524E-13,6.919094067651878E-9
3.601000000000172E-13,7.109795848335454E-9
3.701000000000192E-13,7.299436181630354E-9
3.8010000000002117E-13,7.48786327087146E-9
3.9010000000002315E-13,7.67489560061995E-9
4.001000000000251E-13,7.86031456917528E-9
4.101000000000271E-13,8.043855172905516E-9
4.201000000000291E-13,8.225194457893777E-9
4.3010000000003105E-13,8.403937830043073E-9
4.4010000000003303E-13,8.579604433474862E-9
4.50100000000035E-13,8.75161567195038E-9
4.601000000000343E-13,8.919297632927401E-9
4.701000000000312E-13,9.081922220663104E-9
4.801000000000281E-13,9.238836119552305E-9
4.90100000000025E-13,9.38975016966353E-9
5.00100000000022E-13,9.535220938009353E-9
5.101000000000189E-13,9.677121254206132E-9
5.201000000000158E-13,9.818537801842894E-9
5.301000000000128E-13,9.962760653827158E-9
5.401000000000097E-13,1.011209243985573E-8
5.501000000000066E-13,1.0267459028117271E-8
5.601000000000035E-13,1.0428773365735204E-8
5.701000000000005E-13,1.0595453757206877E-8
5.800999999999974E-13,1.0766775470144313E-8
5.900999999999943E-13,1.0942041141112401E-8
6.000999999999913E-13,1.112064226240439E-8
6.100999999999882E-13,1.1302069784103433E-8
6.200999999999851E-13,1.1485905125537306E-8
6.30099999999982E-13,1.167180572620221E-8
6.40099999999979E-13,1.1859490728545492E-8
6.500999999999759E-13,1.2048728624131198E-8
6.600999999999728E-13,1.2239327182207345E-8
6.700999999999698E-13,1.24311254420558E-8
6.800999999999667E-13,1.2623987409509112E-8
6.900999999999636E-13,1.2817797105408852E-8
7.000999999999605E-13,1.3012454667345992E-8
7.100999999999575E-13,1.3207873266361254E-8
7.200999999999544E-13,1.3403976653811712E-8
7.300999999999513E-13,1.3600697196962634E-8
7.400999999999482E-13,1.3797974295630004E-8
7.500999999999452E-13,1.3995753097955389E-8
7.600999999999421E-13,1.4193983452830697E-8
7.70099999999939E-13,1.4392619051062939E-8
7.80099999999936E-13,1.4591616718374023E-8
7.900999999999329E-13,1.4790935831502476E-8
8.000999999999298E-13,1.4990537834841853E-8
8.100999999999267E-13,1.5190385839600117E-8
8.200999999999237E-13,1.5390444290904966E-8
8.300999999999206E-13,1.5590678690760206E-8
8.400999999999175E-13,1.579105536659495E-8
8.500999999999145E-13,1.5991541276450912E-8
8.600999999999114E-13,1.6192103842760675E-8
8.700999999999083E-13,1.6392710807338337E-8
8.800999999999052E-13,1.6593330100590325E-8
8.900999999999022E-13,1.6793929718200383E-8
9.000999999998991E-13,1.6994477598708787E-8
9.100999999998961E-13,1.7194941495360975E-8
9.20099999999893E-13,1.7395288835549246E-8
9.3009999999989E-13,1.7595486560915467E-8
9.40099999999887E-13,1.7795500940818065E-8
9.500999999998838E-13,1.7995297351212383E-8
9.600999999998808E-13,1.8194840010111575E-8
9.700999999998777E-13,1.839409165945924E-8
9.800999999998746E-13,1.8593013181374418E-8
9.900999999998716E-13,1.879156313418297E-8
1.0000999999998685E-12,1.8989697190011605E-8
1.0100999999998654E-12,1.918736745086944E-8
1.0200999999998623E-12,1.938452161341302E-8
1.0300999999998593E-12,1.9581101943423974E-8
1.0400999999998562E-12,1.977704400828977E-8
1.0500999999998531E-12,1.997227509824329E-8
1.06009999999985E-12,2.0166712242450273E-8
1.070099999999847E-12,2.0360259691119637E-8
1.080099999999844E-12,2.0552805684878743E-8
1.0900999999998408E-12,2.0744218260275123E-8
1.1000999999998378E-12,2.0934339733815552E-8
1.1100999999998347E-12,2.1122979348838002E-8
1.1200999999998316E-12,2.1309903331605166E-8
1.1300999999998285E-12,2.1494821241634595E-8
1.1400999999998255E-12,2.1677366950907324E-8
1.1500999999998224E-12,2.185707175372072E-8
1.1600999999998193E-12,2.2033325888257558E-8
1.1700999999998163E-12,2.2205323122478684E-8
1.1800999999998132E-12,2.2371981498498167E-8
1.1900999999998101E-12,2.253183432695716E-8
1.200099999999807E-12,2.2682898743751308E-8
1.210099999999804E-12,2.28225875771225E-8
1.220099999999801E-12,2.2947929337994034E-8
1.2300999999997978E-12,2.3056869696252967E-8
1.2400999999997948E-12,2.3151869438124264E-8
1.2500999999997917E-12,2.3243673368041114E-8
1.2600999999997886E-12,2.3345635661446257E-8
1.2700999999997855E-12,2.3463762461281214E-8
1.2800999999997825E-12,2.359741445583211E-8
1.2900999999997794E-12,2.374375672897017E-8
1.3000999999997763E-12,2.3899965384905993E-8
1.3100999999997733E-12,2.4063790606619882E-8
1.3200999999997702E-12,2.4233551896584957E-8
1.3300999999997671E-12,2.4408010946499092E-8
1.340099999999764E-12,2.4586249948433643E-8
1.350099999999761E-12,2.4767579506279446E-8
1.3600999999997579E-12,2.4951473504596907E-8
1.3700999999997548E-12,2.5137523851732243E-8
1.3800999999997518E-12,2.5325408975895522E-8
1.3900999999997487E-12,2.5514871671484303E-8
1.4000999999997456E-12,2.5705703306674214E-8
1.4100999999997425E-12,2.5897732396915502E-8
1.4200999999997395E-12,2.609081621229802E-8
1.4300999999997364E-12,2.628483452262291E-8
1.4400999999997333E-12,2.647968487027328E-8
1.4500999999997302E-12,2.6675278950576748E-8
1.4600999999997272E-12,2.6871539805987705E-8
1.4700999999997241E-12,2.7068399626254093E-8
1.480099999999721E-12,2.726579800561445E-8
1.490099999999718E-12,2.7463680548866366E-8
1.5000999999997149E-12,2.7661997746966012E-8
1.5100999999997118E-12,2.7860704063210342E-8
1.5200999999997087E-12,2.8059757185774363E-8
1.5300999999997057E-12,2.825911741300496E-8
1.5400999999997026E-12,2.8458747145665598E-8
1.5500999999996995E-12,2.86586104660265E-8
1.5600999999996965E-12,2.8858672787920234E-8
1.5700999999996934E-12,2.9058900564938683E-8
1.5800999999996903E-12,2.9259261046191388E-8
1.5900999999996872E-12,2.9459722070768783E-8
1.6000999999996842E-12,2.966025189313199E-8
1.610099999999681E-12,2.98608190324803E-8
1.620099999999678E-12,3.006139213975023E-8
1.630099999999675E-12,3.026193987620902E-8
1.6400999999996719E-12,3.0462430797779507E-8
1.6500999999996688E-12,3.0662833239381633E-8
1.6600999999996657E-12,3.086311519354779E-8
1.6700999999996627E-12,3.1063244177494255E-8
1.6800999999996596E-12,3.12631870826846E-8
1.6900999999996565E-12,3.146291000068279E-8
1.7000999999996535E-12,3.1662378018811726E-8
1.7100999999996504E-12,3.186155497862855E-8
1.7200999999996473E-12,3.2060403189691245E-8
