time,dist
0.0,0.0
1.0E-16,1.999999019132094E-12
1.009999999999998E-14,2.0198974052315203E-10
2.0099999999999998E-14,4.019583351789482E-10
3.010000000000008E-14,6.019041589748706E-10
4.0100000000000165E-14,8.018254603938199E-10
5.010000000000025E-14,1.001720350387561E-9
6.010000000000013E-14,1.2015867916243203E-9
7.009999999999958E-14,1.4014225869801456E-9
8.009999999999904E-14,1.6012253672478296E-9
9.009999999999849E-14,1.8009925780456683E-9
1.0009999999999794E-13,2.0007214659152207E-9
1.1009999999999739E-13,2.2004090636233884E-9
1.2009999999999686E-13,2.4000521746917123E-9
1.300999999999963E-13,2.5996473572062467E-9
1.4009999999999576E-13,2.7991909069982052E-9
1.5009999999999522E-13,2.9986788403267806E-9
1.6009999999999467E-13,3.198106876250529E-9
1.7009999999999412E-13,3.3974704189436693E-9
1.8009999999999357E-13,3.5967645403056253E-9
1.9009999999999303E-13,3.795983963317118E-9
2.0009999999999248E-13,3.99512304673854E-9
2.1009999999999193E-13,4.194175771907457E-9
2.2009999999999138E-13,4.393135732602014E-9
2.300999999999915E-13,4.59199612917917E-9
2.400999999999935E-13,4.790749768494029E-9
2.5009999999999547E-13,4.989389071450626E-9
2.6009999999999745E-13,5.187906090443909E-9
2.700999999999994E-13,5.386292539401986E-9
2.801000000000014E-13,5.584539839653004E-9
2.901000000000034E-13,5.782639185378243E-9
3.0010000000000536E-13,5.98058163295867E-9
3.1010000000000733E-13,6.178358219023962E-9
3.201000000000093E-13,6.375960112395646E-9
3.301000000000113E-13,6.573378805259738E-9
3.4010000000001326E-13,6.770606348673793E-9
3.5010000000001524E-13,6.9676356366884384E-9
3.601000000000172E-13,7.16446074170516E-9
3.701000000000192E-13,7.361077300927609E-9
3.8010000000002117E-13,7.557482949609854E-9
3.9010000000002315E-13,7.753677791081082E-9
4.001000000000251E-13,7.949664886199695E-9
4.101000000000271E-13,8.14545073627009E-9
4.201000000000291E-13,8.341045724299683E-9
4.3010000000003105E-13,8.536464471128002E-9
4.4010000000003303E-13,8.731726057342817E-9
4.50100000000035E-13,8.926854061304212E-9
4.601000000000343E-13,9.121876370203044E-9
4.701000000000312E-13,9.316824736247126E-9
4.801000000000281E-13,9.511734073480514E-9
4.90100000000025E-13,9.706641519933093E-9
5.00100000000022E-13,9.901585320083758E-9
5.101000000000189E-13,1.009660360809126E-8
5.201000000000158E-13,1.0291733187284253E-8
5.301000000000128E-13,1.0487008402452752E-8
5.401000000000097E-13,1.0682460188268131E-8
5.501000000000066E-13,1.0878115352758629E-8
5.601000000000035E-13,1.107399612459044E-8
5.701000000000005E-13,1.1270119962967171E-8
5.800999999999974E-13,1.1466499604209519E-8
5.900999999999943E-13,1.166314330239785E-8
6.000999999999913E-13,1.1860055213491444E-8
6.100999999999882E-13,1.2057235871921815E-8
6.200999999999851E-13,1.225468271369395E-8
6.30099999999982E-13,1.2452390608202533E-8
6.40099999999979E-13,1.2650352370240362E-8
6.500999999999759E-13,1.2848559232629832E-8
6.600999999999728E-13,1.3047001267653026E-8
6.700999999999698E-13,1.3245667751624135E-8
6.800999999999667E-13,1.3444547471528612E-8
6.900999999999636E-13,1.3643628975799174E-8
7.000999999999605E-13,1.384290077325802E-8
7.100999999999575E-13,1.4042351485335129E-8
7.200999999999544E-13,1.424196995710473E-8
7.300999999999513E-13,1.4441745332680638E-8
7.400999999999482E-13,1.464166710024888E-8
7.500999999999452E-13,1.4841725111614853E-8
7.600999999999421E-13,1.5041909580687286E-8
7.70099999999939E-13,1.5242211064864783E-8
7.80099999999936E-13,1.5442620432910025E-8
7.900999999999329E-13,1.5643128822560532E-8
8.000999999999298E-13,1.5843727590897935E-8
8.100999999999267E-13,1.604440826035785E-8
8.200999999999237E-13,1.6245162463207153E-8
8.300999999999206E-13,1.6445981887344202E-8
8.400999999999175E-13,1.6646858226362714E-8
8.500999999999145E-13,1.6847783136921185E-8
8.600999999999114E-13,1.7048748206567406E-8
8.700999999999083E-13,1.7249744935188338E-8
8.800999999999052E-13,1.7450764733157735E-8
8.900999999999022E-13,1.7651798938976696E-8
9.000999999998991E-13,1.785283885865324E-8
9.100999999998961E-13,1.805387582822161E-8
9.20099999999893E-13,1.8254901299626763E-8
9.3009999999989E-13,1.845590694871179E-8
9.40099999999887E-13,1.8656884802296038E-8
9.500999999998838E-13,1.8857827379458763E-8
9.600999999998808E-13,1.905872784034596E-8
9.700999999998777E-13,1.9259580134273082E-8
9.800999999998746E-13,1.9460379137914707E-8
9.900999999998716E-13,1.9661120774095365E-8
1.0000999999998685E-12,1.98618021023502E-8
1.0100999999998654E-12,2.0062421373980293E-8
1.0200999999998623E-12,2.0262978046730977E-8
1.0300999999998593E-12,2.04634727572194E-8
1.0400999999998562E-12,2.066390725249992E-8
1.0500999999998531E-12,2.0864284285293364E-8
1.06009999999985E-12,2.1064607480020878E-8
1.070099999999847E-12,2.126488117860724E-8
1.080099999999844E-12,2.1465110275869607E-8
1.0900999999998408E-12,2.1665300054174913E-8
1.1000999999998378E-12,2.186545602605187E-8
1.1100999999998347E-12,2.2065583791811607E-8
1.1200999999998316E-12,2.2265688917243236E-8
1.1300999999998285E-12,2.2465776834368493E-8
1.1400999999998255E-12,2.2665852766306467E-8
1.1500999999998224E-12,2.2865921675676553E-8
1.1600999999998193E-12,2.3065988234739755E-8
1.1700999999998163E-12,2.3266056814654335E-8
1.1800999999998132E-12,2.3466131490799227E-8
1.1900999999998101E-12,2.366621606099447E-8
