time,energy
2.7700999999993248E-12,4.411521038733215E-19
2.7800999999993217E-12,4.431968715541659E-19
2.7900999999993186E-12,4.45050941424648E-19
2.8000999999993156E-12,4.467603358963751E-19
2.8100999999993125E-12,4.483617633710101E-19
2.8200999999993094E-12,4.498849054307618E-19
2.8300999999993063E-12,4.513538321550531E-19
2.8400999999993033E-12,4.527877525283357E-19
2.8500999999993E-12,4.542012040881662E-19
2.860099999999297E-12,4.556037241170331E-19
2.870099999999294E-12,4.569990186294292E-19
2.880099999999291E-12,4.583836640636724E-19
2.890099999999288E-12,4.597454610212853E-19
2.900099999999285E-12,4.610617356996552E-19
2.9100999999992818E-12,4.622981616271708E-19
2.9200999999992787E-12,4.634089964513309E-19
2.9300999999992756E-12,4.643398146472052E-19
2.9400999999992725E-12,4.650335486455351E-19
2.9500999999992695E-12,4.654396340029704E-19
2.9600999999992664E-12,4.655244050210079E-19
2.9700999999992633E-12,4.652794537917061E-19
2.9800999999992603E-12,4.647246814941776E-19
2.990099999999257E-12,4.639047224090325E-19
3.000099999999254E-12,4.628802448049159E-19
3.010099999999251E-12,4.617174757823941E-19
3.020099999999248E-12,4.604791899094525E-19
3.030099999999245E-12,4.592189144158879E-19
3.040099999999242E-12,4.579784750990686E-19
3.0500999999992388E-12,4.567880396022855E-19
3.0600999999992357E-12,4.556675857066568E-19
3.0700999999992326E-12,4.546289267407094E-19
3.0800999999992295E-12,4.536777524344615E-19
3.0900999999992265E-12,4.528154204404545E-19
3.1000999999992234E-12,4.520404129701802E-19
3.1100999999992203E-12,4.513494674253552E-19
3.1200999999992173E-12,4.507384286806434E-19
3.130099999999214E-12,4.502028790355826E-19
3.140099999999211E-12,4.497385962695543E-19
3.150099999999208E-12,4.493418797254234E-19
3.160099999999205E-12,4.4900977313164895E-19
3.170099999999202E-12,4.487402025599185E-19
3.180099999999199E-12,4.485320389438341E-19
3.1900999999991957E-12,4.483850870447098E-19
3.2000999999991927E-12,4.482999968199677E-19
3.2100999999991896E-12,4.482780892897822E-19
3.2200999999991865E-12,4.483210879888452E-19
3.2300999999991835E-12,4.484307499112514E-19
3.2400999999991804E-12,4.486083974043827E-19
3.2500999999991773E-12,4.488543651302321E-19
3.2600999999991742E-12,4.49167393390259E-19
3.270099999999171E-12,4.495440188541778E-19
3.280099999999168E-12,4.499780327012285E-19
3.290099999999165E-12,4.504600900120626E-19
3.300099999999162E-12,4.509775582480478E-19
3.310099999999159E-12,4.515146825668929E-19
3.320099999999156E-12,4.520531184310905E-19
3.3300999999991527E-12,4.525728363836907E-19
3.3400999999991497E-12,4.53053342544774E-19
3.3500999999991466E-12,4.534750897915666E-19
3.3600999999991435E-12,4.538208945432845E-19
3.3700999999991405E-12,4.54077143496575E-19
3.3800999999991374E-12,4.542345918145342E-19
3.3900999999991343E-12,4.542886239179054E-19
3.4000999999991312E-12,4.542389544165871E-19
3.410099999999128E-12,4.540888573194366E-19
3.420099999999125E-12,4.538440914582521E-19
3.430099999999122E-12,4.535117179372648E-19
3.440099999999119E-12,4.530989820976884E-19
3.450099999999116E-12,4.526123762252424E-19
3.460099999999113E-12,4.520569341076404E-19
3.4700999999991097E-12,4.514357536135139E-19
3.4800999999991067E-12,4.507497078153449E-19
3.4900999999991036E-12,4.499972889769274E-19
3.5000999999991005E-12,4.491745280800241E-19
3.5100999999990974E-12,4.482749393822143E-19
3.5200999999990944E-12,4.472894498961383E-19
3.5300999999990913E-12,4.462062849562884E-19
3.5400999999990882E-12,4.450107928316346E-19
3.550099999999085E-12,4.436852057014695E-19
3.560099999999082E-12,4.422083562799268E-19
3.570099999999079E-12,4.405554086456376E-19
3.580099999999076E-12,4.386977361956446E-19
3.590099999999073E-12,4.366032210537015E-19
3.60009999999907E-12,4.342375127831231E-19
3.6100999999990667E-12,4.315672559147527E-19
3.6200999999990637E-12,4.2856707909774537E-19
3.6300999999990606E-12,4.2523324884878385E-19
3.640099999999066E-12,4.2160786623211615E-19
3.650099999999104E-12,4.1781638078180256E-19
3.660099999999141E-12,4.1411307725998197E-19
3.670099999999178E-12,4.109074932890243E-19
3.680099999999216E-12,4.0871588420456987E-19
3.690099999999253E-12,4.079930719882755E-19
3.70009999999929E-12,4.0890839589735905E-19
3.710099999999328E-12,4.112474463252337E-19
3.720099999999365E-12,4.145374613135273E-19
3.730099999999402E-12,4.1827323200749815E-19
3.7400999999994396E-12,4.220696718677081E-19
3.750099999999477E-12,4.2569668388411435E-19
3.760099999999514E-12,4.2904753854293283E-19
3.7700999999995515E-12,4.320935830745922E-19
3.780099999999589E-12,4.348485834322687E-19
3.790099999999626E-12,4.373463037078958E-19
3.8000999999996635E-12,4.396281536725275E-19
3.810099999999701E-12,4.417371192763449E-19
3.820099999999738E-12,4.437152548702666E-19
3.8300999999997754E-12,4.456031006644043E-19
3.840099999999813E-12,4.474401392303346E-19
3.85009999999985E-12,4.49265863775912E-19
3.860099999999887E-12,4.511213072486006E-19
3.870099999999925E-12,4.53051065311946E-19
3.880099999999962E-12,4.551060047962335E-19
3.890099999999999E-12,4.573470415074706E-19
3.900100000000037E-12,4.598506724266249E-19
3.910100000000074E-12,4.627174883864104E-19
3.920100000000111E-12,4.660859466665858E-19
3.930100000000149E-12,4.701558755748089E-19
3.940100000000186E-12,4.752310885686585E-19
3.950100000000223E-12,4.81802449593087E-19
3.9601000000002606E-12,4.907252460433564E-19
3.970100000000298E-12,5.036465045683185E-19
3.980100000000335E-12,5.242249833481168E-19
3.9901000000003725E-12,5.626589816508737E-19
4.00010000000041E-12,6.62907481994209E-19
4.010100000000447E-12,1.4358273030431595E-18
