time,dist
0.0,0.0
1.0E-16,1.99999801674913E-12
1.009999999999998E-14,2.0197924694155043E-10
2.0099999999999998E-14,4.019156772142261E-10
3.010000000000008E-14,6.018059282263019E-10
4.0100000000000165E-14,8.016463599488771E-10
5.010000000000025E-14,1.0014330275969115E-9
6.010000000000013E-14,1.2011616536860021E-9
7.009999999999958E-14,1.4008275971669799E-9
8.009999999999904E-14,1.600425819277935E-9
9.009999999999849E-14,1.7999508456916108E-9
1.0009999999999794E-13,1.9993967244822546E-9
1.1009999999999739E-13,2.1987569793499015E-9
1.2009999999999686E-13,2.3980245574637708E-9
1.300999999999963E-13,2.5971917711626375E-9
1.4009999999999576E-13,2.7962502326342656E-9
1.5009999999999522E-13,2.9951907805486197E-9
1.6009999999999467E-13,3.1940033974203775E-9
1.7009999999999412E-13,3.392677116268379E-9
1.8009999999999357E-13,3.5911999148681386E-9
1.9009999999999303E-13,3.789558595572031E-9
2.0009999999999248E-13,3.9877386482776934E-9
2.1009999999999193E-13,4.185724093645287E-9
2.2009999999999138E-13,4.383497303078138E-9
2.300999999999915E-13,4.581038791263438E-9
2.400999999999935E-13,4.778326976189649E-9
2.5009999999999547E-13,4.975337900466565E-9
2.6009999999999745E-13,5.17204490645107E-9
2.700999999999994E-13,5.368418256042493E-9
2.801000000000014E-13,5.564424684012454E-9
2.901000000000034E-13,5.760026871299004E-9
3.0010000000000536E-13,5.955182821770312E-9
3.1010000000000733E-13,6.1498451224965465E-9
3.201000000000093E-13,6.343960063592647E-9
3.301000000000113E-13,6.537466589358175E-9
3.4010000000001326E-13,6.730295048210302E-9
3.5010000000001524E-13,6.922365705757872E-9
3.601000000000172E-13,7.113586985417528E-9
3.701000000000192E-13,7.303853408346052E-9
3.8010000000002117E-13,7.493043227123853E-9
3.9010000000002315E-13,7.681015800565664E-9
4.001000000000251E-13,7.867608867923983E-9
4.101000000000271E-13,8.052636099310412E-9
4.201000000000291E-13,8.235885711050256E-9
4.3010000000003105E-13,8.417121676554892E-9
4.4010000000003303E-13,8.596090319709004E-9
4.50100000000035E-13,8.772536994325167E-9
4.601000000000343E-13,8.946239894618068E-9
4.701000000000312E-13,9.11706929058804E-9
4.801000000000281E-13,9.28507631265381E-9
4.90100000000025E-13,9.45059842272701E-9
5.00100000000022E-13,9.614335948764261E-9
5.101000000000189E-13,9.777327027129655E-9
5.201000000000158E-13,9.940777850119791E-9
5.301000000000128E-13,1.010580557979478E-8
5.401000000000097E-13,1.027322856795615E-8
5.501000000000066E-13,1.0443495520720908E-8
5.601000000000035E-13,1.0616737580952028E-8
5.701000000000005E-13,1.079287146646275E-8
5.800999999999974E-13,1.0971696484978962E-8
5.900999999999943E-13,1.115296336838567E-8
6.000999999999913E-13,1.1336415369316599E-8
6.100999999999882E-13,1.152180951126272E-8
6.200999999999851E-13,1.170892572246351E-8
6.30099999999982E-13,1.1897569315101777E-8
6.40099999999979E-13,1.2087570146746189E-8
6.500999999999759E-13,1.2278780335220728E-8
6.600999999999728E-13,1.2471071509697041E-8
6.700999999999698E-13,1.2664332079488254E-8
6.800999999999667E-13,1.2858464732626082E-8
6.900999999999636E-13,1.3053384237696175E-8
7.000999999999605E-13,1.3249015554839874E-8
7.100999999999575E-13,1.3445292231751969E-8
7.200999999999544E-13,1.3642155049426686E-8
7.300999999999513E-13,1.3839550880775036E-8
7.400999999999482E-13,1.4037431727754046E-8
7.500999999999452E-13,1.4235753906810812E-8
7.600999999999421E-13,1.4434477356947913E-8
7.70099999999939E-13,1.4633565049009832E-8
7.80099999999936E-13,1.4832982478597409E-8
7.900999999999329E-13,1.5032697228351972E-8
8.000999999999298E-13,1.5232678588180424E-8
8.100999999999267E-13,1.54328972243926E-8
8.200999999999237E-13,1.5633324890793838E-8
8.300999999999206E-13,1.583393417648343E-8
8.400999999999175E-13,1.60346982865612E-8
8.500999999999145E-13,1.6235590853175533E-8
8.600999999999114E-13,1.6436585775301833E-8
8.700999999999083E-13,1.663765708643759E-8
8.800999999999052E-13,1.6838778849949935E-8
8.900999999999022E-13,1.7039925082195295E-8
9.000999999998991E-13,1.7241069703720234E-8
9.100999999998961E-13,1.7442186518902728E-8
9.20099999999893E-13,1.7643249224345515E-8
9.3009999999989E-13,1.7844231446169104E-8
9.40099999999887E-13,1.8045106806254565E-8
9.500999999998838E-13,1.8245849017429706E-8
9.600999999998808E-13,1.8446432007622123E-8
9.700999999998777E-13,1.8646830073329535E-8
9.800999999998746E-13,1.8847018063182135E-8
9.900999999998716E-13,1.904697159305548E-8
1.0000999999998685E-12,1.924666729504827E-8
1.0100999999998654E-12,1.944608310344848E-8
1.0200999999998623E-12,1.9645198581493196E-8
1.0300999999998593E-12,1.9843995292928396E-8
1.0400999999998562E-12,2.0042457221793005E-8
1.0500999999998531E-12,2.02405712419706E-8
1.06009999999985E-12,2.043832763455738E-8
1.070099999999847E-12,2.063572064541063E-8
1.080099999999844E-12,2.08327490673162E-8
1.0900999999998408E-12,2.10294168210013E-8
1.1000999999998378E-12,2.122573349740856E-8
1.1100999999998347E-12,2.1421714811882668E-8
1.1200999999998316E-12,2.1617382911325534E-8
1.1300999999998285E-12,2.181276647118554E-8
1.1400999999998255E-12,2.2007900523648545E-8
1.1500999999998224E-12,2.2202825974143655E-8
1.1600999999998193E-12,2.2397588790817386E-8
1.1700999999998163E-12,2.2592238888552882E-8
1.1800999999998132E-12,2.278682876958621E-8
1.1900999999998101E-12,2.298141201878498E-8
1.200099999999807E-12,2.3176041774842435E-8
1.210099999999804E-12,2.337076930328045E-8
1.220099999999801E-12,2.356564278208952E-8
1.2300999999997978E-12,2.376070637979452E-8
1.2400999999997948E-12,2.3955999666213283E-8
1.2500999999997917E-12,2.4151557356611003E-8
1.2600999999997886E-12,2.4347409357451597E-8
1.2700999999997855E-12,2.454358106052831E-8
1.2800999999997825E-12,2.4740093822720658E-8
1.2900999999997794E-12,2.49369655691685E-8
1.3000999999997763E-12,2.5134211465312034E-8
1.3100999999997733E-12,2.533184461476805E-8
1.3200999999997702E-12,2.552987675264789E-8
1.3300999999997671E-12,2.5728318915924998E-8
1.340099999999764E-12,2.5927182082782842E-8
1.350099999999761E-12,2.6126477781270757E-8
