time,energy
7.009999999999973E-13,3.6106380141171564E-19
7.109999999999973E-13,3.8343821888775984E-19
7.209999999999972E-13,3.9842132126773933E-19
7.309999999999972E-13,4.0901289579209078E-19
7.409999999999971E-13,4.1684659458177577E-19
7.509999999999971E-13,4.2285561541648957E-19
7.609999999999971E-13,4.2760188950137285E-19
7.70999999999997E-13,4.3144011218091046E-19
7.80999999999997E-13,4.346032573210707E-19
7.909999999999969E-13,4.372494467615528E-19
8.009999999999969E-13,4.3948887301774565E-19
8.109999999999968E-13,4.413999284313624E-19
8.209999999999968E-13,4.430392351669549E-19
8.309999999999968E-13,4.444480932498953E-19
8.409999999999967E-13,4.456567527460221E-19
8.509999999999967E-13,4.466873252090987E-19
8.609999999999966E-13,4.4755582293692255E-19
8.709999999999966E-13,4.482736274711212E-19
8.809999999999965E-13,4.488485776671669E-19
8.909999999999965E-13,4.492857991143678E-19
9.009999999999965E-13,4.495883525924352E-19
9.109999999999966E-13,4.49757749685313E-19
9.209999999999976E-13,4.497943632861599E-19
9.309999999999986E-13,4.496977468239336E-19
9.409999999999995E-13,4.49466867443223E-19
9.510000000000005E-13,4.491002546625803E-19
9.610000000000015E-13,4.485960670652568E-19
9.710000000000024E-13,4.4795208516002E-19
9.810000000000034E-13,4.471656484875569E-19
9.910000000000044E-13,4.462335694167309E-19
1.0010000000000053E-12,4.451520757692028E-19
1.0110000000000063E-12,4.439168617717197E-19
1.0210000000000073E-12,4.425233660956244E-19
1.0310000000000082E-12,4.409674527580292E-19
1.0410000000000092E-12,4.392467507272288E-19
1.0510000000000102E-12,4.373630091441241E-19
1.0610000000000111E-12,4.3532592092063155E-19
1.071000000000012E-12,4.331588727532297E-19
1.081000000000013E-12,4.3090679331241333E-19
1.091000000000014E-12,4.2864533153310533E-19
1.101000000000015E-12,4.2648858962601636E-19
1.111000000000016E-12,4.2458967321324797E-19
1.121000000000017E-12,4.2312626886748944E-19
1.131000000000018E-12,4.2226660611903975E-19
1.1410000000000189E-12,4.2212284221966196E-19
1.1510000000000198E-12,4.2271337216450726E-19
1.1610000000000208E-12,4.239570037254823E-19
1.1710000000000218E-12,4.2570292240954216E-19
1.1810000000000227E-12,4.2777747995991937E-19
1.1910000000000237E-12,4.3002372011600486E-19
1.2010000000000247E-12,4.323218267037133E-19
1.2110000000000256E-12,4.3459244267357035E-19
1.2210000000000266E-12,4.367904722903151E-19
1.2310000000000276E-12,4.38895987169059E-19
1.2410000000000285E-12,4.40905854916263E-19
1.2510000000000295E-12,4.428273406593589E-19
1.2610000000000305E-12,4.446736980067073E-19
1.2710000000000314E-12,4.464613210249365E-19
1.2810000000000324E-12,4.482079677939342E-19
1.2910000000000334E-12,4.499316388060809E-19
1.3010000000000343E-12,4.516497834395989E-19
1.3110000000000353E-12,4.533785726666773E-19
1.3210000000000363E-12,4.551320069973458E-19
1.3310000000000372E-12,4.569206306010465E-19
1.3410000000000382E-12,4.587496112663624E-19
1.3510000000000392E-12,4.60615954452888E-19
1.3610000000000401E-12,4.625047137071964E-19
1.3710000000000411E-12,4.643843525531041E-19
1.381000000000042E-12,4.662020535921121E-19
1.391000000000043E-12,4.67880837046975E-19
1.401000000000044E-12,4.693215678858085E-19
1.411000000000045E-12,4.70413287638176E-19
1.421000000000046E-12,4.710531610134986E-19
1.431000000000047E-12,4.711719493048316E-19
1.4410000000000479E-12,4.707550120071077E-19
1.4510000000000488E-12,4.698481707557279E-19
1.4610000000000498E-12,4.685451627385795E-19
1.4710000000000508E-12,4.669635699194831E-19
1.4810000000000517E-12,4.65220592844979E-19
1.4910000000000527E-12,4.634166947978127E-19
1.5010000000000537E-12,4.616288416359244E-19
1.5110000000000547E-12,4.599108328108311E-19
1.5210000000000556E-12,4.582972205789691E-19
1.5310000000000566E-12,4.568081764193728E-19
1.5410000000000576E-12,4.554538971276167E-19
1.5510000000000585E-12,4.542380516237325E-19
1.5610000000000595E-12,4.531602567805146E-19
1.5710000000000605E-12,4.522177626235995E-19
1.5810000000000614E-12,4.514065630008401E-19
1.5910000000000624E-12,4.507221186564039E-19
1.6010000000000634E-12,4.501598328652319E-19
1.6110000000000643E-12,4.497153755721222E-19
1.6210000000000653E-12,4.493849169284341E-19
1.6310000000000663E-12,4.491653059823502E-19
1.6410000000000672E-12,4.490542137059734E-19
1.6510000000000682E-12,4.490502496495059E-19
1.6610000000000692E-12,4.491530564549835E-19
1.6710000000000701E-12,4.493633846078738E-19
1.681000000000071E-12,4.496831497526153E-19
1.691000000000072E-12,4.501154754237088E-19
1.701000000000073E-12,4.50664723998827E-19
1.711000000000074E-12,4.513365168406245E-19
1.721000000000075E-12,4.521377394466966E-19
1.731000000000076E-12,4.530765168692861E-19
1.7410000000000769E-12,4.541621255751934E-19
1.7510000000000779E-12,4.554047755707519E-19
1.7610000000000788E-12,4.568151440691148E-19
1.7710000000000798E-12,4.58403459890646E-19
1.7810000000000808E-12,4.601778163814737E-19
1.7910000000000817E-12,4.621412280478785E-19
1.8010000000000827E-12,4.64286772748283E-19
1.8110000000000837E-12,4.665900968519443E-19
1.8210000000000844E-12,4.689989175889349E-19
1.8310000000000854E-12,4.714205435768441E-19
1.8410000000000864E-12,4.737115964082365E-19
1.8510000000000873E-12,4.756788656235389E-19
1.8610000000000883E-12,4.771030785077412E-19
1.8710000000000893E-12,4.77790552064583E-19
1.8810000000000902E-12,4.7763695956275745E-19
1.891000000000091E-12,4.76667285750131E-19
1.901000000000092E-12,4.750239902922028E-19
1.911000000000093E-12,4.7291202904466765E-19
1.921000000000094E-12,4.705367257975163E-19
1.931000000000095E-12,4.680636566405576E-19
1.941000000000096E-12,4.656060492994918E-19
1.951000000000097E-12,4.632300828373276E-19
1.961000000000098E-12,4.609668801347437E-19
1.971000000000099E-12,4.588243922215627E-19
1.9810000000001E-12,4.567966071667912E-19
1.991000000000101E-12,4.548698406667713E-19
2.001000000000102E-12,4.530267177012175E-19
2.011000000000103E-12,4.512485804933634E-19
2.0210000000001038E-12,4.495169329618312E-19
2.0310000000001047E-12,4.47814370506849E-19
2.0410000000001057E-12,4.461253179203345E-19
2.0510000000001067E-12,4.444368184956242E-19
2.0610000000001076E-12,4.427395734427077E-19
2.0710000000001086E-12,4.410294029174153E-19
2.0810000000001096E-12,4.393092593938112E-19
2.0910000000001105E-12,4.375918266392477E-19
2.1010000000001115E-12,4.359025208455265E-19
2.1110000000001125E-12,4.342823094556823E-19
2.1210000000001134E-12,4.3278917190216147E-19
2.1310000000001144E-12,4.3149642711085574E-19
2.1410000000001154E-12,4.3048605452294657E-19
2.1510000000001163E-12,4.2983628214889605E-19
2.1610000000001173E-12,4.296054300819602E-19
2.1710000000001183E-12,4.2981717083513586E-19
2.1810000000001192E-12,4.304534370820477E-19
2.1910000000001202E-12,4.314583444778737E-19
2.201000000000121E-12,4.3275117060207057E-19
2.211000000000122E-12,4.342425622645477E-19
2.221000000000123E-12,4.358481770793301E-19
2.231000000000124E-12,4.374968307528212E-19
2.241000000000125E-12,4.391332583349993E-19
2.251000000000126E-12,4.407171995489981E-19
2.261000000000127E-12,4.42220697954984E-19
2.271000000000128E-12,4.436249804425085E-19
2.281000000000129E-12,4.449176611394091E-19
2.29100000000013E-12,4.460905565431811E-19
2.301000000000131E-12,4.471381387601502E-19
2.311000000000132E-12,4.480565359241148E-19
2.3210000000001328E-12,4.488429512014292E-19
2.3310000000001338E-12,4.494953716373534E-19
2.3410000000001347E-12,4.50012452565371E-19
2.3510000000001357E-12,4.503934825373507E-19
2.3610000000001367E-12,4.506383544935661E-19
2.3710000000001376E-12,4.507474901898199E-19
2.3810000000001386E-12,4.507216857035613E-19
2.3910000000001396E-12,4.505618643663527E-19
2.4010000000001405E-12,4.502687374950521E-19
2.4110000000001415E-12,4.498423809052786E-19
2.4210000000001425E-12,4.492817353909607E-19
2.4310000000001434E-12,4.485840321803101E-19
2.4410000000001444E-12,4.477441304694373E-19
2.4510000000001454E-12,4.467537339080192E-19
2.4610000000001463E-12,4.456004255656624E-19
2.4710000000001473E-12,4.442664233018299E-19
2.4810000000001483E-12,4.427269026339357E-19
2.4910000000001492E-12,4.409476488480033E-19
2.50100000000015E-12,4.388816596392905E-19
2.511000000000151E-12,4.364640778436296E-19
2.521000000000152E-12,4.336044009803392E-19
2.531000000000153E-12,4.3017410762572E-19
2.541000000000154E-12,4.2598626967903836E-19
2.551000000000155E-12,4.207605042026973E-19
2.561000000000156E-12,4.1405965255681385E-19
2.571000000000157E-12,4.051684802347132E-19
2.581000000000158E-12,3.9284479494336055E-19
2.591000000000159E-12,3.747675590558553E-19
2.60100000000016E-12,3.4621928327276225E-19
2.611000000000161E-12,2.9697418469918703E-19
2.621000000000162E-12,2.0922908344896273E-19
2.6310000000001628E-12,1.256488821568955E-19
2.6410000000001637E-12,2.0020843409399075E-19
2.6510000000001647E-12,2.9146958219171644E-19
2.6610000000001657E-12,3.4315464560477344E-19
2.6710000000001666E-12,3.7291016982753677E-19
2.6810000000001676E-12,3.916252096531814E-19
2.6910000000001686E-12,4.043205392733994E-19
2.7010000000001695E-12,4.13450937321077E-19
2.7110000000001705E-12,4.2032337790788366E-19
2.7210000000001715E-12,4.256883623957368E-19
2.7310000000001724E-12,4.3000487232363974E-19
2.7410000000001734E-12,4.335687469039106E-19
2.7510000000001744E-12,4.365793758156491E-19
2.7610000000001753E-12,4.391764756989837E-19
2.7710000000001763E-12,4.414614236148128E-19
2.7810000000001773E-12,4.435101749410795E-19
2.7910000000001782E-12,4.45381370764744E-19
2.8010000000001792E-12,4.471215712809443E-19
2.81100000000018E-12,4.487686930630981E-19
2.821000000000181E-12,4.503542621312509E-19
2.831000000000182E-12,4.519048266167891E-19
2.841000000000183E-12,4.5344270683297155E-19
2.851000000000184E-12,4.549861482720688E-19
2.861000000000185E-12,4.565488612736028E-19
2.871000000000186E-12,4.581388743533691E-19
2.881000000000187E-12,4.597566096168199E-19
2.891000000000188E-12,4.613921465243528E-19
2.901000000000189E-12,4.630218435044932E-19
2.91100000000019E-12,4.646049226261465E-19
2.921000000000191E-12,4.660813279602096E-19
2.9310000000001918E-12,4.673729665474611E-19
2.9410000000001927E-12,4.683907273163713E-19
2.9510000000001937E-12,4.690484541087003E-19
2.9610000000001947E-12,4.692817437587693E-19
2.9710000000001957E-12,4.690653267490222E-19
2.9810000000001966E-12,4.684212483966756E-19
2.9910000000001976E-12,4.674136748377092E-19
3.0010000000001986E-12,4.66132975615206E-19
3.0110000000001995E-12,4.646764973011803E-19
3.0210000000002005E-12,4.631330408538169E-19
3.0310000000002015E-12,4.615742088041638E-19
3.0410000000002024E-12,4.600520680796382E-19
3.0510000000002034E-12,4.586008530488751E-19
3.0610000000002044E-12,4.572404507904017E-19
3.0710000000002053E-12,4.559801620693516E-19
3.0810000000002063E-12,4.548219931833469E-19
3.0910000000002073E-12,4.537632427559697E-19
3.1010000000002082E-12,4.5279840877523E-19
3.111000000000209E-12,4.519205405162718E-19
3.12100000000021E-12,4.5112217566150585E-19
3.131000000000211E-12,4.503959842482763E-19
3.141000000000212E-12,4.497352132247139E-19
3.151000000000213E-12,4.491339988989303E-19
3.161000000000214E-12,4.485875924932702E-19
3.171000000000215E-12,4.480925262219103E-19
3.181000000000216E-12,4.476467326171376E-19
3.191000000000217E-12,4.472496170640261E-19
3.201000000000218E-12,4.469020720320822E-19
3.211000000000219E-12,4.46606411567063E-19
3.22100000000022E-12,4.463661976057359E-19
3.2310000000002208E-12,4.461859281530349E-19
3.2410000000002218E-12,4.460705646408457E-19
3.2510000000002227E-12,4.460248948463555E-19
3.2610000000002237E-12,4.46052759299691E-19
3.2710000000002247E-12,4.461562094088736E-19
3.2810000000002256E-12,4.463347051309935E-19
3.2910000000002266E-12,4.465844851055569E-19
3.3010000000002276E-12,4.468982392134767E-19
3.3110000000002285E-12,4.47265175929915E-19
3.3210000000002295E-12,4.476715099421333E-19
3.3310000000002305E-12,4.481013163086284E-19
3.3410000000002314E-12,4.485376282723085E-19
3.3510000000002324E-12,4.489636153014087E-19
3.3610000000002334E-12,4.493636741987037E-19
3.3710000000002343E-12,4.497242957456452E-19
3.3810000000002353E-12,4.500346207755858E-19
3.3910000000002363E-12,4.502866583663996E-19
3.4010000000002372E-12,4.50475192040652E-19
3.4110000000002382E-12,4.505974384796885E-19
3.421000000000239E-12,4.506525432381984E-19
3.43100000000024E-12,4.50640999922984E-19
3.441000000000241E-12,4.505640674575563E-19
3.451000000000242E-12,4.504232403715036E-19
3.461000000000243E-12,4.5021980546371045E-19
3.471000000000244E-12,4.499544992161747E-19
3.481000000000245E-12,4.4962726652265515E-19
3.491000000000246E-12,4.4923711336434485E-19
3.501000000000247E-12,4.487820435067841E-19
3.511000000000248E-12,4.482590710649343E-19
3.521000000000249E-12,4.47664305863838E-19
3.53100000000025E-12,4.469931162446853E-19
3.5410000000002508E-12,4.462403841394691E-19
3.5510000000002517E-12,4.454008800629458E-19
3.5610000000002527E-12,4.444698014209835E-19
3.5710000000002537E-12,4.434435358446291E-19
3.5810000000002546E-12,4.423207297196334E-19
3.5910000000002556E-12,4.41103753671514E-19
3.6010000000002566E-12,4.398006457470157E-19
3.6110000000002575E-12,4.384275498343329E-19
3.6210000000002585E-12,4.37011505609483E-19
3.6310000000002595E-12,4.355931355026929E-19
3.641000000000259E-12,4.342283006153564E-19
3.651000000000256E-12,4.3298728139572575E-19
3.661000000000253E-12,4.3194984893650384E-19
3.67100000000025E-12,4.3119532117448365E-19
3.6810000000002465E-12,4.307887347408364E-19
3.6910000000002435E-12,4.3076699815356535E-19
3.70100000000024E-12,4.3113041898690975E-19
3.711000000000237E-12,4.318434530255071E-19
3.721000000000234E-12,4.328443220435162E-19
3.731000000000231E-12,4.340592024150714E-19
3.741000000000228E-12,4.354156589975402E-19
3.751000000000225E-12,4.368518593589077E-19
3.761000000000222E-12,4.383208314100017E-19
3.771000000000219E-12,4.397908726978361E-19
3.781000000000216E-12,4.412437709187951E-19
3.791000000000213E-12,4.4267222058763395E-19
3.80100000000021E-12,4.440772942300311E-19
3.811000000000207E-12,4.454663751045306E-19
3.8210000000002035E-12,4.468516751224589E-19
3.8310000000002005E-12,4.482493232308718E-19
3.841000000000197E-12,4.496789645134733E-19
3.851000000000194E-12,4.5116381614085905E-19
3.861000000000191E-12,4.527311574609983E-19
3.871000000000188E-12,4.544132762145073E-19
3.881000000000185E-12,4.562489483883611E-19
3.891000000000182E-12,4.582855980603876E-19
3.901000000000179E-12,4.60582369795673E-19
3.911000000000176E-12,4.6321444869814445E-19
3.921000000000173E-12,4.662790566418236E-19
3.93100000000017E-12,4.699035276468704E-19
3.941000000000167E-12,4.742553414826957E-19
3.951000000000164E-12,4.795517623818914E-19
3.9610000000001605E-12,4.860591205785008E-19
3.9710000000001575E-12,4.940485648774698E-19
3.981000000000154E-12,5.036141799946979E-19
3.991000000000151E-12,5.141561450752993E-19
4.001000000000148E-12,5.234536028147566E-19
4.011000000000145E-12,5.275659678495802E-19
4.021000000000142E-12,5.240265178048046E-19
4.031000000000139E-12,5.149825780098471E-19
4.041000000000136E-12,5.044189251708478E-19
4.051000000000133E-12,4.947169542326138E-19
4.06100000000013E-12,4.865663727535413E-19
4.071000000000127E-12,4.799013603606441E-19
4.081000000000124E-12,4.744536363727599E-19
4.091000000000121E-12,4.699523863786594E-19
4.1010000000001175E-12,4.661747705731194E-19
4.1110000000001145E-12,4.629483362053766E-19
4.121000000000111E-12,4.601416027534196E-19
4.131000000000108E-12,4.576538510325801E-19
4.141000000000105E-12,4.554068011929313E-19
4.151000000000102E-12,4.533383920265934E-19
4.161000000000099E-12,4.5139827886804305E-19
4.171000000000096E-12,4.495446261850877E-19
4.181000000000093E-12,4.47741867984159E-19
4.19100000000009E-12,4.459592242865043E-19
4.201000000000087E-12,4.441698684695811E-19
4.211000000000084E-12,4.423507390416129E-19
4.221000000000081E-12,4.404830864735255E-19
4.2310000000000776E-12,4.385539415257206E-19
4.2410000000000745E-12,4.36558768674587E-19
4.2510000000000715E-12,4.345055703895955E-19
4.261000000000068E-12,4.324205087053257E-19
4.271000000000065E-12,4.3035449250677835E-19
4.281000000000062E-12,4.2838890112502424E-19
4.291000000000059E-12,4.2663672697997233E-19
4.301000000000056E-12,4.252339218325046E-19
4.311000000000053E-12,4.2431703852726216E-19
4.32100000000005E-12,4.2398976829169983E-19
4.331000000000047E-12,4.242907553901478E-19
4.341000000000044E-12,4.2517952916324035E-19
4.351000000000041E-12,4.2654897491691823E-19
4.361000000000038E-12,4.282567813115776E-19
4.3710000000000346E-12,4.3015914508268154E-19
4.3810000000000315E-12,4.321338443024191E-19
4.3910000000000284E-12,4.340895418004345E-19
4.401000000000025E-12,4.3596499241478575E-19
4.411000000000022E-12,4.377233855765486E-19
4.421000000000019E-12,4.39345638738995E-19
4.431000000000016E-12,4.408245488772373E-19
4.441000000000013E-12,4.421603851129979E-19
4.45100000000001E-12,4.433578490733746E-19
4.461000000000007E-12,4.444241042370085E-19
4.471000000000004E-12,4.453675583842824E-19
4.481000000000001E-12,4.461971412491715E-19
4.490999999999998E-12,4.469218903675059E-19
4.500999999999995E-12,4.475507190447693E-19
4.5109999999999916E-12,4.480922861692908E-19
4.5209999999999885E-12,4.485549196359269E-19
4.5309999999999854E-12,4.489465664319759E-19
4.540999999999982E-12,4.492747558750378E-19
4.550999999999979E-12,4.495465704269711E-19
4.560999999999976E-12,4.497686227240493E-19
4.570999999999973E-12,4.499470392899687E-19
4.58099999999997E-12,4.500874518066609E-19
4.590999999999967E-12,4.501949964939155E-19
4.600999999999964E-12,4.502743215493935E-19
4.610999999999961E-12,4.503296020019453E-19
4.620999999999958E-12,4.503645608744695E-19
4.630999999999955E-12,4.503824952861285E-19
4.640999999999952E-12,4.503863060388532E-19
4.6509999999999486E-12,4.503785292921063E-19
4.6609999999999455E-12,4.503613690859742E-19
4.6709999999999424E-12,4.503367296816103E-19
4.680999999999939E-12,4.503062469142743E-19
4.690999999999936E-12,4.502713179724877E-19
4.700999999999933E-12,4.502331292116314E-19
4.71099999999993E-12,4.50192681773957E-19
4.720999999999927E-12,4.501508149174407E-19
